step,type,amount,name_orig,old_balance_orig,new_balance_orig,name_dest,old_balance_dest,new_balance_dest,is_fraud,is_flagged_fraud
117,TRANSFER,22470.65,C191116935,45904.25,23433.6,C794521287,1667.1,24137.75,0,0
666,TRANSFER,150.72,C224908415,28055.42,27904.7,C277612627,16409.67,16560.39,0,0
475,PAYMENT,6280.93,C549494250,9812.21,3531.28,M205764473,217854.76,224135.69,0,0
98,DEBIT,905.25,C685746091,2616.23,1710.98,C131646326,2037.03,2942.28,0,0
515,PAYMENT,26961.34,C385709459,224.4,0.0,M433996154,6777.33,33738.67,0,0
270,CASH_OUT,780.48,C517720526,30570.34,29789.86,C602829594,37005.82,37786.3,0,0
717,PAYMENT,2262.56,C955199941,23855.38,21592.82,M120866607,8265.11,10527.67,0,0
261,CASH_IN,2196.23,C807008824,8761.32,6565.09,C249187281,2638.04,4834.27,0,0
623,DEBIT,4689.09,C576487647,4715.37,26.28,C541623092,1988.04,6677.13,0,0
509,DEBIT,1123.36,C199281640,4127.43,3004.07,C297166392,25585.1,26708.46,0,0
263,DEBIT,7028.94,C420253394,4414.13,0.0,C475876814,377.55,7406.49,0,0
309,TRANSFER,16861.34,C956229204,65174.19,48312.85,C572921038,2300.42,19161.76,0,0
681,TRANSFER,7054.11,C957703464,102898.01,95843.9,C478876865,904.32,7958.43,0,0
610,CASH_IN,859.97,C519774478,365.69,0.0,C168468682,3061.9,3921.87,0,0
588,DEBIT,4777.65,C760650498,22578.24,17800.59,C119153240,818734.31,823511.96,0,0
676,CASH_IN,13676.12,C855557751,6509.24,0.0,C384148132,66457.62,80133.74,0,0
710,CASH_IN,2266.44,C730791702,5020.08,2753.64,C123051686,619.25,2885.69,0,0
311,DEBIT,3140.81,C792428177,6126.44,2985.63,C422873710,18081.57,21222.38,0,0
586,DEBIT,2761.75,C553955104,24544.12,21782.37,C282495594,896.35,3658.1,0,0
149,DEBIT,1675.43,C989332328,20697.97,19022.54,C217602709,186312.52,187987.95,0,0
358,PAYMENT,7357.5,C364316144,356.96,0.0,M692336422,2186.19,9543.69,0,0
468,TRANSFER,3935.9,C976913276,47157.56,0.0,C933206631,4591.5,8527.4,1,0
597,CASH_OUT,1911.23,C952294587,15324.92,13413.69,C822602319,6101.47,8012.7,0,0
469,CASH_IN,1308.64,C533468545,476.74,0.0,C519161284,30198.41,31507.05,0,0
498,PAYMENT,505.91,C482922765,5256.32,4750.41,M853304958,3562.9,4068.81,0,0
263,CASH_OUT,3505.64,C791773449,7446.73,3941.09,C419445208,3395.1,6900.74,0,0
15,CASH_OUT,4730.39,C358352943,382.13,0.0,C211440765,514330.39,519060.78,0,0
493,DEBIT,861.08,C732674676,39920.1,39059.02,C737508981,723.99,1585.07,0,0
10,PAYMENT,6923.23,C534201923,165160.86,158237.63,M472766922,32.9,6956.13,0,0
68,TRANSFER,2526.4,C210023761,283.35,0.0,C240619759,721.05,3247.45,0,0
378,DEBIT,406.94,C912935229,2851.2,2444.26,C162695267,17989.92,18396.86,0,0
449,PAYMENT,5330.48,C691269688,3937.65,0.0,M351023826,591.73,5922.21,0,0
230,PAYMENT,4577.32,C451432018,14845.87,10268.55,M145763520,338.77,4916.09,0,0
432,TRANSFER,9894.83,C889124560,1009.84,0.0,C649300328,741002.8,750897.63,0,0
106,CASH_IN,910.09,C710765938,2672.84,1762.75,C249307507,7136.62,8046.71,0,0
471,CASH_OUT,1564.02,C228593732,15222.96,13658.94,C920357420,94507.28,96071.3,0,0
426,PAYMENT,2596.44,C283957069,4596.94,2000.5,M321531404,145994.46,148590.9,0,0
662,TRANSFER,5841.3,C345815365,52550.21,46708.91,C484533880,1606.61,7447.91,0,0
430,CASH_OUT,1846.14,C101313097,440.97,0.0,C191124683,8243.22,10089.36,0,0
645,PAYMENT,187.89,C580431462,14248.02,14060.13,M286187302,114953.46,115141.35,0,0
352,PAYMENT,2000.36,C460530850,45912.45,43912.09,M642169784,1499.43,3499.79,0,0
209,CASH_IN,5824.47,C236551720,1684.16,0.0,C951440399,18314.77,24139.24,0,0
101,PAYMENT,5691.05,C303916273,6500.7,809.65,M460204306,41845.62,47536.67,0,0
140,DEBIT,13948.91,C985918454,169709.39,155760.48,C585756359,1164.38,15113.29,0,0
85,CASH_IN,2957.39,C821035155,21830.46,18873.07,C691460311,352.08,3309.47,0,0
219,CASH_OUT,61872.84,C317168023,129739.18,67866.34,C793757145,4349.56,66222.4,0,0
660,CASH_OUT,7562.95,C774048091,20227.1,12664.15,C161692978,40169.46,47732.41,0,0
171,CASH_IN,1379.61,C448209576,36894.12,35514.51,C834507269,449.17,1828.78,0,0
45,CASH_OUT,7719.12,C395720847,1857.0,0.0,C991213171,74528.0,82247.12,0,0
483,PAYMENT,6153.63,C888359138,7321.64,1168.01,M431645509,467.67,6621.3,0,0
465,CASH_IN,349.94,C200815149,10086.07,9736.13,C684698484,5667.86,6017.8,0,0
226,DEBIT,1191.56,C349590444,3666.91,2475.35,C221539943,1155.17,2346.73,0,0
349,CASH_IN,19568.41,C533370697,23196.6,3628.19,C416773457,7683.16,27251.57,0,0
226,TRANSFER,4202.28,C447619872,1232.99,0.0,C545300601,3335.66,7537.94,0,0
569,CASH_OUT,2878.99,C594719213,36508.7,33629.71,C464518813,1121.08,4000.07,0,0
703,CASH_OUT,31798.0,C214351156,1689.89,0.0,C933920394,32733.69,64531.69,0,0
265,TRANSFER,386.99,C682962831,105895.09,105508.1,C354260362,893.77,1280.76,0,0
388,CASH_OUT,354.29,C408903723,2896.6,2542.31,C704207677,11070.95,11425.24,0,0
114,CASH_OUT,57.15,C470035182,35705.97,35648.82,C261181655,21505.95,21563.1,0,0
425,TRANSFER,57367.61,C372099686,1321.79,0.0,C490674357,4944.36,62311.97,0,0
479,TRANSFER,25046.91,C907102639,36459.67,11412.76,C167785428,14.12,25061.03,0,0
394,PAYMENT,1230.48,C308420076,10700.08,9469.6,M797357180,19395.64,20626.12,0,0
215,TRANSFER,9017.38,C871651698,8027.65,0.0,C150622179,15655.6,24672.98,0,0
136,CASH_OUT,8110.68,C272854065,4586.19,0.0,C203155312,1582.58,9693.26,0,0
566,PAYMENT,1699.91,C865487601,12692.72,10992.81,M939086910,465.15,2165.06,0,0
48,TRANSFER,2379.09,C600741056,5872.08,3492.99,C103354464,5058.07,7437.16,0,0
525,CASH_IN,,C267441813,63494.74,62616.24,C189851040,5107.17,5985.67,0,0
345,DEBIT,335.63,C625444134,3819.97,3484.34,C382241005,232153.4,232489.03,0,0
138,CASH_IN,3375.58,C964570547,772.86,0.0,C908980395,6302.03,9677.61,0,0
103,DEBIT,2159.21,C291549067,1782.63,0.0,C211500181,25965.54,28124.75,0,0
560,TRANSFER,2231.32,C304478072,4502.56,2271.24,C843460649,78251.56,80482.88,0,0
298,CASH_OUT,1445.09,C116338952,1255.46,0.0,C799453722,13690.89,15135.98,0,0
481,CASH_IN,1908.73,C717448510,98467.3,96558.57,C865943346,1315.39,3224.12,0,0
608,CASH_IN,6607.6,C426538820,8031.21,1423.61,C385779522,6825.2,13432.8,0,0
645,DEBIT,5911.06,C492672645,10467.01,4555.95,C608363005,11318.31,17229.37,0,0
398,PAYMENT,15967.0,C724827820,247143.27,231176.27,M910898417,11416.28,27383.28,0,0
155,PAYMENT,15177.44,C469176947,601.52,0.0,M316499538,39182.18,54359.62,0,0
463,PAYMENT,2573.31,C994733944,29850.55,27277.24,M210877748,4210.09,6783.4,0,0
498,CASH_IN,4770.4,C231899524,989.57,0.0,C905089979,963.56,5733.96,0,0
45,CASH_OUT,5038.03,C344979222,8014.23,2976.2,C427566627,18101.62,23139.65,0,0
707,DEBIT,1331.46,C614923473,69.49,0.0,C842984539,1586.25,2917.71,0,0
126,DEBIT,2758.47,C778670001,1129.97,0.0,C577131682,14005.23,16763.7,0,0
390,DEBIT,800.76,C469914359,4395.84,3595.08,C969929434,27272.7,28073.46,0,0
739,TRANSFER,5453.66,C285458070,33974.15,28520.49,C323542795,35484.41,40938.07,0,0
49,CASH_IN,766.49,C240088291,195011.21,194244.72,C298551578,1397.19,2163.68,0,0
183,DEBIT,2495.17,C238582375,246.91,0.0,C348003877,461.57,2956.74,0,0
94,PAYMENT,9050.72,C532093749,110843.5,101792.78,M513452270,55128.66,64179.38,0,0
234,DEBIT,1024.74,C333222692,179490.36,178465.62,C810890928,32330.23,33354.97,0,0
711,CASH_OUT,,C481816675,17486.48,4906.03,C190702849,1855.63,14436.08,0,0
638,TRANSFER,23668.26,C765941043,82127.63,58459.37,C584965645,3039.57,26707.83,0,0
68,CASH_OUT,728.31,C170932969,593810.48,593082.17,C173777553,6555.23,7283.54,0,0
137,DEBIT,3578.41,C758856364,17502.27,13923.86,C273615200,782.14,4360.55,0,0
9,PAYMENT,10457.28,C952048103,51512.24,41054.96,M760913684,195902.04,206359.32,0,0
218,TRANSFER,17312.55,C878930103,10249.33,0.0,C159644076,12809.12,30121.67,0,0
483,PAYMENT,37685.02,C560596385,17767.42,0.0,M777052273,4494.38,42179.4,0,0
129,DEBIT,2426.92,C150967450,14205.54,11778.62,C781154408,5127.43,7554.35,0,0
96,CASH_IN,112.78,C635435674,13198.75,13085.97,C915458684,60639.4,60752.18,0,0
77,CASH_OUT,3062.59,C143069055,123461.35,120398.76,C183529667,5281.45,8344.04,0,0
628,CASH_IN,,C223187703,2963.52,0.0,C133160312,13397.87,27480.21,0,0
402,DEBIT,156134.59,C138512326,2922.62,0.0,C151593983,21225.17,177359.76,0,0
191,DEBIT,151.61,C796106516,150759.24,150607.63,C150271086,377.55,529.16,0,0
600,DEBIT,5470.27,C465511780,43823.45,38353.18,C989113914,2042.51,7512.78,0,0
428,PAYMENT,5088.24,C674283372,4671.18,0.0,M970551660,6768.02,11856.26,0,0
728,PAYMENT,2201.33,C471943001,4045.91,1844.58,M195505226,120988.27,123189.6,0,0
206,CASH_IN,10191.61,C688741552,1757.72,0.0,C741206620,135926.22,146117.83,0,0
216,DEBIT,2578.41,C606995847,4402.23,1823.82,C836205669,15386.42,17964.83,0,0
139,CASH_OUT,6382.78,C593250037,26789.55,20406.77,C929485834,1941.79,8324.57,0,0
236,TRANSFER,711.83,C986932519,4980.42,4268.59,C716003329,2269470.99,2270182.82,0,0
615,CASH_OUT,307.56,C108762192,61198.55,60890.99,C278804442,131209.72,131517.28,0,0
220,DEBIT,395.64,C294759802,12735.2,12339.56,C430178116,2806.18,3201.82,0,0
542,DEBIT,2447.08,C683897015,9514.93,7067.85,C684537771,4930.44,7377.52,0,0
504,CASH_IN,1685.04,C929951469,49491.4,47806.36,C539389396,45591.57,47276.61,0,0
743,TRANSFER,1333.38,C863276797,10654.62,9321.24,C567842410,31.05,1364.43,0,0
474,DEBIT,480.53,C608005863,1496.56,1016.03,C952928740,55013.57,55494.1,0,0
323,PAYMENT,2100.03,C434866330,1797.13,0.0,M329070319,9978.33,12078.36,0,0
361,TRANSFER,851.11,C740081471,88395.52,87544.41,C276303277,9039.62,9890.73,0,0
581,TRANSFER,3864.39,C207388653,2037.41,0.0,C375212536,4276.73,8141.12,0,0
242,PAYMENT,3113.44,C918798260,53181.64,50068.2,M178301341,639.66,3753.1,0,0
672,CASH_OUT,12745.87,C928076561,5114.8,0.0,C417232889,3066.8,15812.67,0,0
701,DEBIT,83.78,C353894661,21412.22,21328.44,C378281250,302220.71,302304.49,0,0
268,PAYMENT,7544.62,C724880935,37389.89,29845.27,M855263637,11646.49,19191.11,0,0
79,CASH_IN,847.14,C536164555,75806.86,74959.72,C136575319,22545.33,23392.47,0,0
272,TRANSFER,1922.51,C829113895,699.81,0.0,C965859091,2647.53,4570.04,0,0
558,PAYMENT,85.36,C830896860,3928.75,3843.39,M229432814,34464.06,34549.42,0,0
162,TRANSFER,680.99,C255691612,2321.16,1640.17,C275400214,2789.49,3470.48,0,0
659,CASH_OUT,10754.26,C866296659,38597.98,27843.72,C386225391,221139.49,231893.75,0,0
650,DEBIT,2770.67,C715230958,2475.54,0.0,C957190602,13045.6,15816.27,0,0
286,DEBIT,430.97,C587585013,16217.79,15786.82,C947216873,748.36,1179.33,0,0
549,DEBIT,9321.54,C426166671,1599.0,0.0,C663990766,7328.15,16649.69,0,0
681,DEBIT,1606.48,C524214354,53246.78,51640.3,C935695824,14419.96,16026.44,0,0
318,TRANSFER,1043.7,C423425343,4889.79,3846.09,C452799569,5723.89,6767.59,0,0
717,CASH_IN,710.76,C381831393,46836.28,46125.52,C290185319,1243.31,1954.07,0,0
645,CASH_IN,4566.96,C495115854,8770.52,4203.56,C597645821,13052.22,17619.18,0,0
636,CASH_OUT,1206.67,C897723678,12229.41,11022.74,C729669086,12734.98,13941.65,0,0
263,CASH_IN,542.63,C242278312,30486.64,29944.01,C507414224,25.61,568.24,0,0
492,CASH_IN,1827.19,C168951039,97154.1,95326.91,C335597719,5041.04,6868.23,0,0
594,CASH_OUT,5766.16,C191609886,4839.01,0.0,C389715349,1593.71,7359.87,0,0
548,CASH_OUT,752.52,C239208369,218454.3,217701.78,C573170097,3314.71,4067.23,0,0
289,PAYMENT,16071.75,C812025827,2309.97,0.0,M525800312,3807.56,19879.31,0,0
136,CASH_IN,1479.45,C327162660,1049.53,0.0,C887438381,58715.65,60195.1,0,0
361,TRANSFER,3126.32,C446357391,1660.99,0.0,C383394827,274499.28,277625.6,0,0
653,DEBIT,3356.57,C258155021,17808.85,14452.28,C459766414,128923.07,132279.64,0,0
115,TRANSFER,8755.87,C997610134,1413.03,0.0,C323337181,11573.88,20329.75,0,0
177,PAYMENT,4053.46,C111268599,12554.9,8501.44,M984871597,116073.05,120126.51,0,0
480,PAYMENT,709.59,C573949708,1151.69,442.1,M785635554,2705.1,3414.69,0,0
62,CASH_OUT,5054.2,C765943763,7146.28,2092.08,C826265289,119295.07,124349.27,0,0
576,PAYMENT,164.58,C128336340,104914.38,104749.8,M358983186,19475.55,19640.13,0,0
627,TRANSFER,860.19,C878280715,-18007.51,17147.32,C329627321,356.35,1216.54,0,0
410,DEBIT,854.52,C700552020,1661.26,806.74,C524274083,48860.29,49714.81,0,0
53,CASH_OUT,674.38,C867104563,102019.97,101345.59,C614190471,2897.01,3571.39,0,0
218,DEBIT,1087.96,C704694578,1224.16,136.2,C224288425,3782.96,4870.92,0,0
90,TRANSFER,4399.95,C916863242,8012.56,3612.61,C807919340,5398.47,9798.42,0,0
195,TRANSFER,931.98,C689489738,941.67,9.69,C269867370,9407.76,10339.74,0,0
701,TRANSFER,1854.22,C706054520,251820.29,249966.07,C983839493,127560.02,129414.24,0,0
523,CASH_IN,5599.46,C874415972,22443.04,16843.58,C326309582,4253.25,9852.71,0,0
14,DEBIT,4756.24,C575036352,419644.44,414888.2,C353650217,50665.89,55422.13,0,0
513,TRANSFER,1922.2,C425762318,2864.64,942.44,C671467653,6623.64,8545.84,0,0
348,DEBIT,10015.98,C111704140,47124.13,37108.15,C490033055,536.6,10552.58,0,0
401,CASH_IN,1855.43,C647000597,40437.36,38581.93,C227739435,3420.36,5275.79,0,0
97,DEBIT,45312.0,C835176837,290616.29,245304.29,C193034780,86616.36,131928.36,0,0
425,DEBIT,4044.32,C242928268,1908.68,0.0,C594572290,1230.16,5274.48,0,0
342,TRANSFER,370.01,C524428374,208462.91,208092.9,C926306484,875.12,1245.13,0,0
165,PAYMENT,2401.72,C176663703,3884.21,1482.49,M604099327,18731.0,21132.72,0,0
166,PAYMENT,4497.96,C824684109,742.15,0.0,M596111703,1687.4,6185.36,0,0
318,CASH_OUT,2793.05,C347007401,2402.77,0.0,C978343959,5970.0,8763.05,0,0
127,TRANSFER,2526.45,C427513231,5626.66,3100.21,C388976240,62.55,2589.0,0,0
420,DEBIT,42219.66,C986471108,2460.84,0.0,C476783656,1096.9,43316.56,0,0
727,CASH_IN,1767.08,C388350960,81846.03,80078.95,C736481545,2056.73,3823.81,0,0
464,TRANSFER,564.58,C468243616,5202.17,4637.59,C318615842,35746.93,36311.51,0,0
72,CASH_IN,16220.87,C417884401,57065.27,40844.4,C378733997,119.47,16340.34,0,0
218,PAYMENT,3113.68,C362113318,2473.16,0.0,M684216095,99.83,3213.51,0,0
330,DEBIT,5687.64,C448244213,29422.4,23734.76,C404854902,2368.03,8055.67,0,0
4,DEBIT,4971.32,C195840823,419.98,0.0,C234339011,4421.8,9393.12,0,0
144,CASH_OUT,67.01,C178807660,21200.77,21133.76,C762573267,15196.48,15263.49,0,0
663,TRANSFER,1577.75,C639862086,875.65,0.0,C418817196,2004.88,3582.63,0,0
103,TRANSFER,14206.67,C319552072,120237.12,106030.45,C184720708,206630.67,220837.34,0,0
55,CASH_OUT,9833.6,C484283066,861.38,0.0,C751373191,3215.61,13049.21,0,0
58,CASH_OUT,555.53,C694503561,13275.09,12719.56,C716251228,384.11,939.64,0,0
633,TRANSFER,101660.9,C865033189,4577.21,0.0,C351474059,6660.79,108321.69,0,0
580,CASH_IN,276.36,C853124830,21899.15,21622.79,C263217749,5359.12,5635.48,0,0
156,CASH_OUT,2113.7,C864774334,661.69,0.0,C142501169,767932.7,770046.4,0,0
735,CASH_OUT,2184.88,C431526665,1790.37,0.0,C174185892,2995.67,5180.55,0,0
437,PAYMENT,7118.42,C537587125,241731.85,234613.43,M940281527,1479538.37,1486656.79,0,0
450,TRANSFER,22299.66,C148992651,1296.9,0.0,C980586661,24063.55,46363.21,0,0
544,PAYMENT,10042.33,C316168022,485.62,0.0,M848119980,15907.42,25949.75,0,0
163,TRANSFER,10922.23,C693453513,86753.2,75830.97,C276774804,286.61,11208.84,0,0
725,PAYMENT,367.26,C538903689,34534.54,34167.28,M581429992,6915.7,7282.96,0,0
62,DEBIT,12681.88,C834094163,4673.52,0.0,C119746171,7588.75,20270.63,0,0
613,CASH_IN,7318.32,C812128595,80350.82,73032.5,C616315190,26755.07,34073.39,0,0
227,PAYMENT,5603.98,C451910657,733.42,0.0,M841744623,2948.08,8552.06,0,0
595,DEBIT,317.08,C807169274,5241.25,4924.17,C539704957,38743.18,39060.26,0,0
375,CASH_OUT,29268.82,C814823406,26256.95,0.0,C990279380,1480.18,30749.0,0,0
359,TRANSFER,22965.3,C734822285,62.33,0.0,C119565798,8780.69,31745.99,0,0
145,CASH_IN,490.95,C197444414,4584.51,4093.56,C333417053,104.76,595.71,0,0
341,DEBIT,864.58,C302832805,-5987.66,5123.08,C155616363,32282.76,33147.34,0,0
166,CASH_IN,7708.34,C463031866,26147.6,18439.26,C338099559,306.73,8015.07,0,0
702,DEBIT,2079.41,C313178269,9819.86,7740.45,C563482329,145324.54,147403.95,0,0
399,DEBIT,1597.04,C561209270,14963.71,13366.67,C724365771,68159.94,69756.98,0,0
477,CASH_OUT,12288.94,C166073386,276443.81,264154.87,C557618589,21380.17,33669.11,0,0
650,PAYMENT,13446.15,C452466655,1971.94,0.0,M566731148,230.06,13676.21,0,0
298,DEBIT,3974.74,C124556999,1134.81,0.0,C326054912,1659411.3,1663386.04,0,0
275,CASH_IN,4341.49,C652998937,85470.53,81129.04,C288426549,3225.91,7567.4,0,0
123,CASH_OUT,1555.52,C179501420,6895.28,5339.76,C765249677,239.59,1795.11,0,0
339,DEBIT,2962.68,C910285712,8259.41,5296.73,C849320565,365.22,3327.9,0,0
185,PAYMENT,230.47,C120196904,3311.68,3081.21,M472593086,65686.02,65916.49,0,0
328,DEBIT,6194.3,C343845254,713.54,0.0,C274724757,1681.36,7875.66,0,0
407,CASH_IN,7004.52,C970234765,25772.52,18768.0,C890313397,4354.78,11359.3,0,0
333,TRANSFER,15509.63,C987194641,90638.98,75129.35,C477733676,204962.92,220472.55,0,0
1,DEBIT,929.04,C265496486,7130.26,6201.22,C516084950,74840.52,75769.56,0,0
292,TRANSFER,25443.67,C957337952,16723.82,0.0,C494480025,34512.73,59956.4,0,0
362,CASH_IN,5162.2,C661412923,11264.98,6102.78,C976598689,612.97,5775.17,0,0
402,CASH_OUT,612.82,C157747932,37769.0,37156.18,C596693475,2639.19,3252.01,0,0
153,CASH_OUT,5046.77,C701875779,121124.2,116077.43,C639977541,41091.21,46137.98,0,0
593,DEBIT,14706.41,C719124384,16529.15,1822.74,C313999370,2667.23,17373.64,0,0
154,TRANSFER,2555.45,C951818362,29898.34,27342.89,C882574496,29.3,2584.75,0,0
650,TRANSFER,8241.12,C700272993,22655.74,14414.62,C884744398,258797.92,267039.04,0,0
398,PAYMENT,780.02,C642711163,102446.27,101666.25,M721155956,6331.74,7111.76,0,0
15,TRANSFER,1104.92,C205180686,115.04,0.0,C133438652,77028.66,78133.58,0,0
648,PAYMENT,17413.46,C828434040,135435.98,118022.52,M465626259,4988.82,22402.28,0,0
543,CASH_OUT,6369.61,C469886713,38826.53,32456.92,C406120215,2496.02,8865.63,0,0
201,DEBIT,413.08,C134347886,33613.38,33200.3,C437166384,46386.79,46799.87,0,0
677,CASH_OUT,4385.35,C326893069,919.3,0.0,C901874875,89246.37,93631.72,0,0
106,PAYMENT,1631.27,C373359661,53467.39,51836.12,M921807847,28174.08,29805.35,0,0
443,CASH_IN,1314.66,C990094993,10560.36,9245.7,C945438772,9371.74,10686.4,0,0
669,CASH_OUT,2445.86,C577994928,819.22,0.0,C119178506,2129.81,4575.67,0,0
654,PAYMENT,3869.39,C273802611,19649.76,15780.37,M633221796,7933.46,11802.85,0,0
723,DEBIT,10447.31,C249574626,3258.13,0.0,C131427799,15465.81,25913.12,0,0
675,CASH_IN,1271.94,C979522626,1588.78,316.84,C784279093,177176.02,178447.96,0,0
55,DEBIT,875.18,C296715062,61001.93,60126.75,C797752269,707620.48,708495.66,0,0
301,TRANSFER,1597.55,C963181303,2542.26,944.71,C944457220,22840.27,24437.82,0,0
454,CASH_IN,4223.96,C712166328,12953.71,8729.75,C759024406,62418.07,66642.03,0,0
617,CASH_OUT,8239.89,C575499784,7411.66,0.0,C608616387,88.52,8328.41,0,0
525,TRANSFER,4455.92,C189456729,73290.91,68834.99,C150626624,7445.31,11901.23,0,0
521,DEBIT,21304.85,C496688466,3587.18,0.0,C728888706,41639.23,62944.08,0,0
357,CASH_IN,29652.48,C929245191,1368906.29,1339253.81,C741636433,15178.08,44830.56,0,0
368,CASH_IN,93435.91,C384796634,57984.63,0.0,C283242904,1207.15,94643.06,0,0
570,DEBIT,105.86,C912949619,2174.05,2068.19,C580087488,337.1,442.96,0,0
290,TRANSFER,319.94,C779660376,3127.07,2807.13,C147293341,1686.62,2006.56,0,0
108,DEBIT,3022.85,C924325910,4767.26,1744.41,C429959324,722.41,3745.26,0,0
107,PAYMENT,9857.7,C379470788,57.35,0.0,M106815608,5744.14,15601.84,0,0
531,TRANSFER,836.71,C597087341,12400.26,11563.55,C623944549,21551.61,22388.32,0,0
358,TRANSFER,2919.21,C943829755,5377.16,2457.95,C183241711,9959.54,12878.75,0,0
715,DEBIT,7865.2,C530121515,682.48,0.0,C754849124,466.29,8331.49,0,0
165,TRANSFER,35294.02,C243667609,2024.18,0.0,C735155131,54861.25,90155.27,0,0
662,CASH_IN,5698.81,C314242511,19317.61,13618.8,C589738128,2056.52,7755.33,0,0
35,TRANSFER,2229.36,C774903814,6455.84,4226.48,C167716784,17308.35,19537.71,0,0
568,PAYMENT,4106.77,C662102340,16801.89,12695.12,M402743690,4410.55,8517.32,0,0
316,CASH_IN,41207.31,C850297975,1036.8,0.0,C612913769,26567.57,67774.88,0,0
707,PAYMENT,3178.01,C353008630,7061.3,3883.29,M346700083,479.83,3657.84,0,0
639,CASH_IN,1195.99,C842583985,26079.41,24883.42,C724691700,642.77,1838.76,0,0
483,DEBIT,,C931581688,8583.51,0.0,C788403450,6196.74,20142.7,0,0
103,TRANSFER,997.68,C427242118,256.09,0.0,C210031681,3833.73,4831.41,0,0
671,DEBIT,9117.4,C970141703,2482.36,0.0,C718948159,25943.99,35061.39,0,0
514,CASH_OUT,399.6,C424247228,5129.43,4729.83,C248806058,1044.07,1443.67,0,0
390,PAYMENT,176.39,C626490607,9671.51,9495.12,M981988652,4735.57,4911.96,0,0
285,PAYMENT,5928.53,C210020553,3126.6,0.0,M565386638,49650.81,55579.34,0,0
248,DEBIT,324.76,C936030100,782077.39,781752.63,C577392168,3293.88,3618.64,0,0
418,DEBIT,717.68,C889184186,10449.31,9731.63,C502733322,1244.31,1961.99,0,0
570,PAYMENT,324.83,C468865702,-5777.82,5452.99,M988323195,3441.8,3766.63,0,0
211,PAYMENT,1655.61,C834299146,31003.64,29348.03,M575964912,4570.62,6226.23,0,0
387,CASH_IN,55.08,C418411500,2391.28,2336.2,C353997099,16172.73,16227.81,0,0
70,PAYMENT,3296.92,C801215035,5336.66,2039.74,M857958777,4940.03,8236.95,0,0
97,CASH_IN,11964.87,C534674518,10093.49,0.0,C964489550,4231.97,16196.84,0,0
378,TRANSFER,7864.43,C730989306,179623.83,171759.4,C970657105,23427.95,31292.38,0,0
142,DEBIT,310.34,C433623773,468.55,158.21,C176092810,306.05,616.39,0,0
121,PAYMENT,2169.82,C562006866,1845.87,0.0,M660658218,28713.54,30883.36,0,0
309,PAYMENT,107.4,C626874439,1132.37,1024.97,M688022702,1552.04,1659.44,0,0
323,CASH_OUT,2683.36,C536765296,486032.6,483349.24,C785154251,3244.48,5927.84,0,0
280,CASH_OUT,21810.67,C886085223,925.94,0.0,C894156629,3894.63,25705.3,0,0
178,CASH_OUT,2298.64,C448587060,9442.27,7143.63,C194278634,2899.69,5198.33,0,0
126,CASH_IN,1147.24,C187923994,4747.19,3599.95,C129065883,2869.05,4016.29,0,0
674,CASH_OUT,3150.99,C963152659,710377.76,707226.77,C697723621,2459.32,5610.31,0,0
208,TRANSFER,1270.79,C844775738,21461.59,20190.8,C225867297,49265.16,50535.95,0,0
586,DEBIT,5190.33,C816129596,6339.7,1149.37,C930154022,1164.84,6355.17,0,0
277,CASH_IN,5215.41,C182209129,20770.12,15554.71,C157151351,1219.09,6434.5,0,0
92,CASH_IN,2508.16,C896209387,499476.76,496968.6,C238769904,1022.29,3530.45,0,0
84,CASH_IN,1283.51,C794655487,8058.25,6774.74,C586791636,208.1,1491.61,0,0
479,DEBIT,4125.0,C377246749,100256.71,96131.71,C851907966,13015.88,17140.88,0,0
96,TRANSFER,6195.92,C436419585,7317.57,1121.65,C837171431,87925.58,94121.5,0,0
583,PAYMENT,287.85,C568358298,5370.53,5082.68,M203588618,12597.21,12885.06,0,0
281,TRANSFER,1776.52,C239005272,23580.01,21803.49,C302742642,108608.18,110384.7,0,0
58,TRANSFER,1233.79,C299821190,4903.98,3670.19,C893418010,13326.38,14560.17,0,0
177,CASH_IN,1518.39,C376545330,21157.97,19639.58,C445866511,152.4,1670.79,0,0
158,TRANSFER,1058.98,C382017879,246560.23,245501.25,C937154876,2370.34,3429.32,0,0
9,PAYMENT,2297.25,C646453351,15621.99,13324.74,M126924703,46118.35,48415.6,0,0
45,PAYMENT,2468.05,C727778648,33855.87,31387.82,M293747609,158344.1,160812.15,0,0
530,PAYMENT,3324.14,C791230255,13162.73,9838.59,M944465328,7966.27,11290.41,0,0
460,DEBIT,689.0,C389078378,19769.89,19080.89,C886251825,18521.46,19210.46,0,0
420,CASH_OUT,85938.29,C845092663,111923.25,25984.96,C409347572,1015656.01,1101594.3,0,0
338,CASH_OUT,1124.35,C394754664,5215.74,4091.39,C291624151,304.6,1428.95,0,0
696,DEBIT,1825.86,C595866404,892.44,0.0,C165235849,1084.49,2910.35,0,0
396,CASH_OUT,2080.49,C770575968,5463.57,3383.08,C216040358,2544.81,4625.3,0,0
678,DEBIT,4254.03,C413771098,4082.01,0.0,C527869537,10318.29,14572.32,0,0
447,PAYMENT,3297.01,C751283682,174.25,0.0,M772006116,9837.93,13134.94,0,0
2,CASH_OUT,1930.76,C619466858,64037.4,62106.64,C932261389,16806.8,18737.56,0,0
